index;state;date;country;recovered
23107;no;2020-04-22;Uzbekistan;450.0
23108;no;2020-04-22;Venezuela;122.0
23109;no;2020-04-22;Vietnam;223.0
23110;no;2020-04-22;West Bank and Gaza;71.0
23111;no;2020-04-22;Western Sahara;0.0
23112;no;2020-04-22;Yemen;0.0
23113;no;2020-04-22;Zambia;35.0
23114;no;2020-04-22;Zimbabwe;2.0
23115;no;2020-04-22;US;77366.0
23116;no;2020-04-22;Nigeria;197.0
23117;no;2020-04-22;Spain;85915.0
23118;no;2020-04-22;South Africa;1055.0
23119;no;2020-04-22;Norway;32.0
23120;no;2020-04-22;Oman;238.0
23121;no;2020-04-22;Pakistan;2527.0
23122;no;2020-04-22;Panama;231.0
23123;no;2020-04-22;Papua New Guinea;0.0
23124;no;2020-04-22;Paraguay;62.0
23125;no;2020-04-22;Peru;7027.0
23126;no;2020-04-22;Philippines;693.0
23127;no;2020-04-22;Poland;1513.0
23128;no;2020-04-22;Portugal;1143.0
23129;no;2020-04-22;Qatar;689.0
23130;no;2020-04-22;Romania;2406.0
23131;no;2020-04-22;Russia;4420.0
23132;no;2020-04-22;South Sudan;0.0
23133;no;2020-04-22;Rwanda;84.0
23134;no;2020-04-22;Saint Lucia;15.0
23135;no;2020-04-22;Saint Vincent and the Grenadines;3.0
23136;no;2020-04-22;San Marino;62.0
23137;no;2020-04-22;Sao Tome and Principe;0.0
23138;no;2020-04-22;Saudi Arabia;1812.0
23139;no;2020-04-22;Senegal;253.0
23140;no;2020-04-22;Serbia;1025.0
23141;no;2020-04-22;Seychelles;5.0
23142;no;2020-04-22;Sierra Leone;6.0
23143;no;2020-04-22;Singapore;896.0
23144;no;2020-04-22;Slovakia;284.0
23145;no;2020-04-22;Slovenia;205.0
23146;no;2020-04-22;Somalia;4.0
23147;no;2020-04-22;Saint Kitts and Nevis;1.0
23148;no;2020-04-22;France;39988.0
23149;Inner Mongolia;2020-04-22;China;108.0
23150;no;2020-04-22;Fiji;8.0
23151;Jiangsu;2020-04-22;China;645.0
23152;Jiangxi;2020-04-22;China;936.0
23153;Jilin;2020-04-22;China;98.0
23154;Liaoning;2020-04-22;China;143.0
23155;Macau;2020-04-22;China;26.0
23156;Martinique;2020-04-22;France;73.0
23157;Mayotte;2020-04-22;France;125.0
23158;Montserrat;2020-04-22;United Kingdom;2.0
23159;New Caledonia;2020-04-22;France;17.0
23160;New South Wales;2020-04-22;Australia;1926.0
23161;Ningxia;2020-04-22;China;75.0
23162;Northern Territory;2020-04-22;Australia;16.0
23163;Qinghai;2020-04-22;China;18.0
23164;Isle of Man;2020-04-22;United Kingdom;212.0
23165;Queensland;2020-04-22;Australia;738.0
23166;Saint Barthelemy;2020-04-22;France;6.0
23167;Saint Pierre and Miquelon;2020-04-22;France;0.0
23168;Shaanxi;2020-04-22;China;253.0
23169;Shandong;2020-04-22;China;766.0
23170;Shanghai;2020-04-22;China;534.0
23171;Shanxi;2020-04-22;China;140.0
23172;Sichuan;2020-04-22;China;556.0
23173;Sint Maarten;2020-04-22;Netherlands;22.0
23174;South Australia;2020-04-22;Australia;388.0
23175;St Martin;2020-04-22;France;19.0
23176;Tasmania;2020-04-22;Australia;77.0
23177;Tianjin;2020-04-22;China;176.0
23178;Tibet;2020-04-22;China;1.0
23179;Reunion;2020-04-22;France;238.0
23180;Turks and Caicos Islands;2020-04-22;United Kingdom;4.0
23181;no;2020-04-22;Finland;2000.0
23182;Hubei;2020-04-22;China;63519.0
23183;Anhui;2020-04-22;China;984.0
23184;Aruba;2020-04-22;Netherlands;68.0
23185;Australian Capital Territory;2020-04-22;Australia;93.0
23186;Beijing;2020-04-22;China;518.0
23187;Bermuda;2020-04-22;United Kingdom;39.0
23188;Bonaire, Sint Eustatius and Saba;2020-04-22;Netherlands;0.0
23189;British Virgin Islands;2020-04-22;United Kingdom;3.0
23190;Cayman Islands;2020-04-22;United Kingdom;7.0
23191;Channel Islands;2020-04-22;United Kingdom;285.0
23192;Chongqing;2020-04-22;China;570.0
23193;Curacao;2020-04-22;Netherlands;11.0
23194;Falkland Islands (Malvinas);2020-04-22;United Kingdom;3.0
23195;Faroe Islands;2020-04-22;Denmark;178.0
23196;Hunan;2020-04-22;China;1015.0
23197;French Guiana;2020-04-22;France;83.0
23198;Fujian;2020-04-22;China;342.0
23199;Gansu;2020-04-22;China;137.0
23200;Gibraltar;2020-04-22;United Kingdom;127.0
23201;Greenland;2020-04-22;Denmark;11.0
23202;Guadeloupe;2020-04-22;France;73.0
23203;Guangdong;2020-04-22;China;1511.0
23204;Guangxi;2020-04-22;China;252.0
23205;Guizhou;2020-04-22;China;145.0
23206;Hainan;2020-04-22;China;162.0
23207;Hebei;2020-04-22;China;317.0
23208;Heilongjiang;2020-04-22;China;479.0
23209;Henan;2020-04-22;China;1254.0
23210;Hong Kong;2020-04-22;China;678.0
23211;French Polynesia;2020-04-22;France;35.0
23212;Victoria;2020-04-22;Australia;1243.0
23213;Anguilla;2020-04-22;United Kingdom;1.0
23214;Xinjiang;2020-04-22;China;73.0
23215;no;2020-04-22;Cameroon;397.0
23216;no;2020-04-22;Canada;14454.0
23217;no;2020-04-22;Central African Republic;10.0
23218;no;2020-04-22;Chad;8.0
23219;no;2020-04-22;Chile;5386.0
23220;no;2020-04-22;Colombia;870.0
23221;no;2020-04-22;Comoros;0.0
23222;no;2020-04-22;Congo (Brazzaville);16.0
23223;no;2020-04-22;Congo (Kinshasa);45.0
23224;no;2020-04-22;Costa Rica;180.0
23225;no;2020-04-22;Cote d'Ivoire;310.0
23226;no;2020-04-22;Croatia;869.0
23227;Western Australia;2020-04-22;Australia;451.0
23228;no;2020-04-22;Cambodia;110.0
23229;no;2020-04-22;Cyprus;98.0
23230;no;2020-04-22;Denmark;5087.0
23231;no;2020-04-22;Diamond Princess;644.0
23232;no;2020-04-22;Djibouti;183.0
23233;no;2020-04-22;Dominica;9.0
23234;no;2020-04-22;Dominican Republic;581.0
23235;no;2020-04-22;Ecuador;1262.0
23236;no;2020-04-22;Egypt;935.0
23237;no;2020-04-22;El Salvador;63.0
23238;no;2020-04-22;Equatorial Guinea;7.0
23239;no;2020-04-22;Eritrea;6.0
23240;no;2020-04-22;Estonia;184.0
23241;no;2020-04-22;Eswatini;8.0
23242;no;2020-04-22;Ethiopia;21.0
23243;no;2020-04-22;Czechia;1989.0
23244;no;2020-04-22;Cabo Verde;1.0
23245;no;2020-04-22;Cuba;341.0
23246;no;2020-04-22;Burma;7.0
23247;no;2020-04-22;Burundi;4.0
23248;Yunnan;2020-04-22;China;178.0
23249;Zhejiang;2020-04-22;China;1252.0
23250;no;2020-04-22;Afghanistan;166.0
23251;no;2020-04-22;Albania;356.0
23252;no;2020-04-22;Algeria;1204.0
23253;no;2020-04-22;Andorra;309.0
23254;no;2020-04-22;Angola;6.0
23255;no;2020-04-22;Argentina;872.0
23256;no;2020-04-22;Armenia;633.0
23257;no;2020-04-22;Austria;11328.0
23258;no;2020-04-22;Azerbaijan;907.0
23259;no;2020-04-22;Bahamas;12.0
23260;no;2020-04-22;Bahrain;1026.0
23261;no;2020-04-22;Antigua and Barbuda;10.0
23262;no;2020-04-22;Barbados;25.0
23263;no;2020-04-22;Bangladesh;92.0
23264;no;2020-04-22;Bulgaria;174.0
23265;no;2020-04-22;Brunei;117.0
23266;no;2020-04-22;Brazil;25318.0
23267;no;2020-04-22;Botswana;0.0
23268;no;2020-04-22;Bosnia and Herzegovina;460.0
23269;no;2020-04-22;Burkina Faso;389.0
23270;no;2020-04-22;Bhutan;2.0
23271;no;2020-04-22;Benin;27.0
23272;no;2020-04-22;Belize;2.0
23273;no;2020-04-22;Belgium;9433.0
23274;no;2020-04-22;Belarus;769.0
23275;no;2020-04-22;Bolivia;44.0
23276;no;2020-04-23;Madagascar;58.0
23277;no;2020-04-23;MS Zaandam;0.0
23278;no;2020-04-23;Luxembourg;728.0
23279;no;2020-04-23;Lithuania;399.0
23280;no;2020-04-23;Liechtenstein;79.0
23281;no;2020-04-23;Lesotho;0.0
23282;no;2020-04-23;Liberia;20.0
23283;no;2020-04-23;Lebanon;140.0
23284;no;2020-04-23;Latvia;133.0
23285;no;2020-04-23;Laos;4.0
23286;no;2020-04-23;Malawi;3.0
23287;no;2020-04-23;Libya;15.0
23288;no;2020-04-23;Malaysia;3542.0
23289;no;2020-04-23;Netherlands;0.0
23290;no;2020-04-23;Mali;77.0
23291;no;2020-04-23;Malta;204.0
23292;no;2020-04-23;Mauritania;6.0
23293;no;2020-04-23;Mauritius;266.0
23294;no;2020-04-23;Mexico;2627.0
23295;no;2020-04-23;Moldova;661.0
23296;no;2020-04-23;Monaco;35.0
23297;no;2020-04-23;Mongolia;9.0
23298;no;2020-04-23;Montenegro;123.0
23299;no;2020-04-23;Morocco;456.0
23300;no;2020-04-23;Mozambique;9.0
23301;no;2020-04-23;Namibia;7.0
23302;no;2020-04-23;Nepal;10.0
23303;no;2020-04-23;Maldives;16.0
23304;no;2020-04-23;Kyrgyzstan;302.0
23305;no;2020-04-23;Gabon;24.0
23306;no;2020-04-23;Kosovo;138.0
23307;no;2020-04-23;New Zealand;1095.0
23308;no;2020-04-23;Gambia;2.0
23309;no;2020-04-23;Georgia;111.0
23310;no;2020-04-23;Germany;103300.0
23311;no;2020-04-23;Ghana;99.0
23312;no;2020-04-23;Greece;577.0
23313;no;2020-04-23;Grenada;6.0
23314;no;2020-04-23;Guatemala;30.0
23315;no;2020-04-23;Guinea;170.0
23316;no;2020-04-23;Guinea-Bissau;3.0
23317;no;2020-04-23;Guyana;9.0
23318;no;2020-04-23;Haiti;2.0
23319;no;2020-04-23;Holy See;2.0
23320;no;2020-04-23;Honduras;31.0
23321;no;2020-04-23;Hungary;390.0
23322;no;2020-04-23;Iceland;1509.0
23323;no;2020-04-23;India;5012.0
23324;no;2020-04-23;Indonesia;960.0
23325;no;2020-04-23;Iran;64843.0
23326;no;2020-04-23;Iraq;1171.0
23327;no;2020-04-23;Ireland;9233.0
23328;no;2020-04-23;Israel;5611.0
23329;no;2020-04-23;Italy;57576.0
23330;no;2020-04-23;Jamaica;28.0
23331;no;2020-04-23;Japan;1494.0
23332;no;2020-04-23;Jordan;318.0
23333;no;2020-04-23;Kazakhstan;560.0
23334;no;2020-04-23;Kenya;89.0
23335;no;2020-04-23;Korea, South;8501.0
23336;no;2020-04-23;Kuwait;498.0
23337;no;2020-04-23;Nicaragua;7.0
23338;no;2020-04-23;Somalia;8.0
23339;no;2020-04-23;Nigeria;197.0
23340;no;2020-04-23;Sudan;14.0
23341;no;2020-04-23;Suriname;6.0
23342;no;2020-04-23;Sweden;0.0
23343;no;2020-04-23;Switzerland;20600.0
23344;no;2020-04-23;Syria;6.0
23345;no;2020-04-23;Taiwan*;253.0
23346;no;2020-04-23;Tajikistan;0.0
23347;no;2020-04-23;Tanzania;11.0
23348;no;2020-04-23;Thailand;2430.0
23349;no;2020-04-23;Timor-Leste;1.0
23350;no;2020-04-23;Togo;59.0
23351;no;2020-04-23;Trinidad and Tobago;48.0
23352;no;2020-04-23;Tunisia;190.0
23353;no;2020-04-23;Sri Lanka;107.0
23354;no;2020-04-23;Turkey;18491.0
23355;no;2020-04-23;Uganda;46.0
23356;no;2020-04-23;Ukraine;504.0
23357;no;2020-04-23;United Arab Emirates;1637.0
23358;no;2020-04-23;United Kingdom;0.0
23359;no;2020-04-23;Uruguay;354.0
23360;no;2020-04-23;Uzbekistan;561.0
23361;no;2020-04-23;Venezuela;126.0
23362;no;2020-04-23;Vietnam;224.0
23363;no;2020-04-23;West Bank and Gaza;74.0
23364;no;2020-04-23;Western Sahara;5.0
23365;no;2020-04-23;Yemen;0.0
23366;no;2020-04-23;Zambia;37.0
23367;no;2020-04-23;France;41414.0
23368;no;2020-04-23;US;80203.0
23369;no;2020-04-23;Niger;256.0
23370;no;2020-04-23;Spain;89250.0
23371;no;2020-04-23;South Africa;1473.0
23372;no;2020-04-23;North Macedonia;301.0
23373;no;2020-04-23;Norway;32.0
23374;no;2020-04-23;Oman;307.0
23375;no;2020-04-23;Pakistan;2755.0
23376;no;2020-04-23;Panama;271.0
23377;no;2020-04-23;Papua New Guinea;0.0
23378;no;2020-04-23;Paraguay;67.0
23379;no;2020-04-23;Peru;7422.0
23380;no;2020-04-23;Philippines;722.0
23381;no;2020-04-23;Poland;1740.0
23382;no;2020-04-23;Portugal;1201.0
23383;no;2020-04-23;Qatar;750.0
23384;no;2020-04-23;Romania;2478.0
23385;no;2020-04-23;South Sudan;0.0
23386;no;2020-04-23;Russia;4891.0
23387;no;2020-04-23;Saint Kitts and Nevis;1.0
23388;no;2020-04-23;Saint Lucia;15.0
23389;no;2020-04-23;Saint Vincent and the Grenadines;3.0
23390;no;2020-04-23;San Marino;63.0
23391;no;2020-04-23;Sao Tome and Principe;0.0
23392;no;2020-04-23;Saudi Arabia;1925.0
23393;no;2020-04-23;Senegal;257.0
23394;no;2020-04-23;Serbia;1067.0
23395;no;2020-04-23;Seychelles;6.0
23396;no;2020-04-23;Sierra Leone;10.0
23397;no;2020-04-23;Singapore;924.0
23398;no;2020-04-23;Slovakia;288.0
23399;no;2020-04-23;Slovenia;211.0
23400;no;2020-04-23;Rwanda;87.0
23401;no;2020-04-23;Finland;2000.0
23402;no;2020-04-23;Zimbabwe;2.0
23403;no;2020-04-23;Ethiopia;21.0
23404;Isle of Man;2020-04-23;United Kingdom;221.0
23405;Jiangsu;2020-04-23;China;646.0
23406;Jiangxi;2020-04-23;China;936.0
23407;Jilin;2020-04-23;China;99.0
23408;Liaoning;2020-04-23;China;143.0
23409;Macau;2020-04-23;China;27.0
23410;Martinique;2020-04-23;France;73.0
23411;Mayotte;2020-04-23;France;125.0
23412;Montserrat;2020-04-23;United Kingdom;2.0
23413;New Caledonia;2020-04-23;France;17.0
23414;New South Wales;2020-04-23;Australia;2006.0
23415;Ningxia;2020-04-23;China;75.0
23416;Northern Territory;2020-04-23;Australia;16.0
23417;Inner Mongolia;2020-04-23;China;108.0
23418;Qinghai;2020-04-23;China;18.0
23419;Reunion;2020-04-23;France;238.0
23420;Saint Barthelemy;2020-04-23;France;6.0
23421;Saint Pierre and Miquelon;2020-04-23;France;0.0
23422;Shaanxi;2020-04-23;China;253.0
23423;Shandong;2020-04-23;China;766.0
23424;Shanghai;2020-04-23;China;533.0
23425;Shanxi;2020-04-23;China;142.0
23426;Sichuan;2020-04-23;China;558.0
23427;Sint Maarten;2020-04-23;Netherlands;22.0
23428;South Australia;2020-04-23;Australia;394.0
23429;St Martin;2020-04-23;France;19.0
23430;Tasmania;2020-04-23;Australia;91.0
23431;Tianjin;2020-04-23;China;179.0
23432;Queensland;2020-04-23;Australia;738.0
23433;Tibet;2020-04-23;China;1.0
23434;Hunan;2020-04-23;China;1015.0
23435;Hong Kong;2020-04-23;China;699.0
23436;Anguilla;2020-04-23;United Kingdom;1.0
23437;Anhui;2020-04-23;China;984.0
23438;Aruba;2020-04-23;Netherlands;68.0
23439;Australian Capital Territory;2020-04-23;Australia;93.0
23440;Beijing;2020-04-23;China;524.0
23441;Bermuda;2020-04-23;United Kingdom;39.0
23442;Bonaire, Sint Eustatius and Saba;2020-04-23;Netherlands;0.0
23443;British Virgin Islands;2020-04-23;United Kingdom;3.0
23444;Cayman Islands;2020-04-23;United Kingdom;7.0
23445;Channel Islands;2020-04-23;United Kingdom;295.0
23446;Chongqing;2020-04-23;China;573.0
23447;Curacao;2020-04-23;Netherlands;11.0
23448;Falkland Islands (Malvinas);2020-04-23;United Kingdom;11.0
23449;Hubei;2020-04-23;China;63569.0
23450;Faroe Islands;2020-04-23;Denmark;178.0
23451;French Polynesia;2020-04-23;France;36.0
23452;Fujian;2020-04-23;China;346.0
23453;Gansu;2020-04-23;China;137.0
23454;Gibraltar;2020-04-23;United Kingdom;129.0
23455;Greenland;2020-04-23;Denmark;11.0
23456;Guadeloupe;2020-04-23;France;76.0
23457;Guangdong;2020-04-23;China;1528.0
23458;Guangxi;2020-04-23;China;252.0
23459;Guizhou;2020-04-23;China;145.0
23460;Hainan;2020-04-23;China;162.0
23461;Hebei;2020-04-23;China;317.0
23462;Heilongjiang;2020-04-23;China;485.0
23463;Henan;2020-04-23;China;1254.0
23464;French Guiana;2020-04-23;France;84.0
23465;Turks and Caicos Islands;2020-04-23;United Kingdom;4.0
23466;no;2020-04-23;Fiji;8.0
23467;Western Australia;2020-04-23;Australia;458.0
23468;no;2020-04-23;Cambodia;110.0
23469;no;2020-04-23;Cameroon;668.0
23470;no;2020-04-23;Canada;14761.0
23471;no;2020-04-23;Central African Republic;10.0
23472;no;2020-04-23;Chad;8.0
23473;no;2020-04-23;Chile;5804.0
23474;no;2020-04-23;Colombia;927.0
23475;no;2020-04-23;Comoros;0.0
23476;no;2020-04-23;Congo (Brazzaville);16.0
23477;no;2020-04-23;Congo (Kinshasa);47.0
23478;no;2020-04-23;Costa Rica;196.0
23479;no;2020-04-23;Cote d'Ivoire;359.0
23480;Victoria;2020-04-23;Australia;1251.0
23481;no;2020-04-23;Cabo Verde;1.0
23482;no;2020-04-23;Cuba;365.0
23483;no;2020-04-23;Czechia;2152.0
23484;no;2020-04-23;Denmark;5384.0
23485;no;2020-04-23;Diamond Princess;645.0
23486;no;2020-04-23;Djibouti;252.0
23487;no;2020-04-23;Dominica;9.0
23488;no;2020-04-23;Dominican Republic;581.0
23489;no;2020-04-23;Ecuador;1328.0
23490;no;2020-04-23;Egypt;1004.0
23491;no;2020-04-23;El Salvador;67.0
23492;no;2020-04-23;Equatorial Guinea;7.0
23493;no;2020-04-23;Eritrea;6.0
23494;no;2020-04-23;Estonia;192.0
23495;no;2020-04-23;Eswatini;8.0
23496;no;2020-04-23;Cyprus;98.0
23497;no;2020-04-23;Burundi;4.0
23498;no;2020-04-23;Croatia;883.0
23499;no;2020-04-23;Burkina Faso;410.0
23500;no;2020-04-23;Burma;9.0
23501;Xinjiang;2020-04-23;China;73.0
23502;Yunnan;2020-04-23;China;180.0
23503;Zhejiang;2020-04-23;China;1256.0
23504;no;2020-04-23;Afghanistan;179.0
23505;no;2020-04-23;Albania;385.0
23506;no;2020-04-23;Algeria;1355.0
23507;no;2020-04-23;Andorra;333.0
23508;no;2020-04-23;Antigua and Barbuda;10.0
23509;no;2020-04-23;Argentina;919.0
23510;no;2020-04-23;Armenia;659.0
23511;no;2020-04-23;Austria;11694.0
23512;no;2020-04-23;Azerbaijan;948.0
23513;no;2020-04-23;Bahamas;14.0
23514;no;2020-04-23;Angola;6.0
23515;no;2020-04-23;Bangladesh;108.0
23516;no;2020-04-23;Bahrain;1082.0
23517;no;2020-04-23;Brunei;119.0
23518;no;2020-04-23;Brazil;26573.0
23519;no;2020-04-23;Botswana;0.0
23520;no;2020-04-23;Bosnia and Herzegovina;485.0
23521;no;2020-04-23;Bolivia;44.0
23522;no;2020-04-23;Bulgaria;190.0
23523;no;2020-04-23;Benin;27.0
23524;no;2020-04-23;Belize;5.0
23525;no;2020-04-23;Belgium;9800.0
23526;no;2020-04-23;Belarus;938.0
23527;no;2020-04-23;Barbados;30.0
23528;no;2020-04-23;Bhutan;3.0
23529;no;2020-04-24;Madagascar;61.0
23530;no;2020-04-24;MS Zaandam;0.0
23531;no;2020-04-24;Luxembourg;3007.0
23532;no;2020-04-24;Lithuania;430.0
23533;no;2020-04-24;Liechtenstein;79.0
23534;no;2020-04-24;Lesotho;0.0
23535;no;2020-04-24;Liberia;25.0
23536;no;2020-04-24;Lebanon;140.0
23537;no;2020-04-24;Latvia;267.0
23538;no;2020-04-24;Laos;4.0
23539;no;2020-04-24;Malawi;4.0
23540;no;2020-04-24;Libya;18.0
23541;no;2020-04-24;Malaysia;3663.0
23542;no;2020-04-24;Netherlands;0.0
23543;no;2020-04-24;Mali;87.0
23544;no;2020-04-24;Malta;223.0
23545;no;2020-04-24;Mauritania;6.0
23546;no;2020-04-24;Mauritius;285.0
23547;no;2020-04-24;Mexico;2627.0
23548;no;2020-04-24;Moldova;755.0
23549;no;2020-04-24;Monaco;41.0
23550;no;2020-04-24;Mongolia;9.0
23551;no;2020-04-24;Montenegro;123.0
23552;no;2020-04-24;Morocco;486.0
23553;no;2020-04-24;Mozambique;12.0
23554;no;2020-04-24;Namibia;7.0
23555;no;2020-04-24;Nepal;11.0
23556;no;2020-04-24;Maldives;16.0
23557;no;2020-04-24;Kyrgyzstan;345.0
23558;no;2020-04-24;Gabon;26.0
23559;no;2020-04-24;Kosovo;159.0
23560;no;2020-04-24;New Zealand;1118.0
23561;no;2020-04-24;Gambia;2.0
23562;no;2020-04-24;Georgia;132.0
23563;no;2020-04-24;Germany;109800.0
23564;no;2020-04-24;Ghana;134.0
23565;no;2020-04-24;Greece;577.0
23566;no;2020-04-24;Grenada;7.0
23567;no;2020-04-24;Guatemala;30.0
23568;no;2020-04-24;Guinea;191.0
23569;no;2020-04-24;Guinea-Bissau;3.0
23570;no;2020-04-24;Guyana;12.0
23571;no;2020-04-24;Haiti;2.0
23572;no;2020-04-24;Holy See;2.0
23573;no;2020-04-24;Honduras;58.0
23574;no;2020-04-24;Hungary;458.0
23575;no;2020-04-24;Iceland;1542.0
23576;no;2020-04-24;India;5498.0
23577;no;2020-04-24;Indonesia;1002.0
23578;no;2020-04-24;Iran;66599.0
23579;no;2020-04-24;Iraq;1204.0
23580;no;2020-04-24;Ireland;9233.0
23581;no;2020-04-24;Israel;6003.0
23582;no;2020-04-24;Italy;60498.0
23583;no;2020-04-24;Jamaica;28.0
23584;no;2020-04-24;Japan;1530.0
23585;no;2020-04-24;Jordan;326.0
23586;no;2020-04-24;Kazakhstan;604.0
23587;no;2020-04-24;Kenya;94.0
23588;no;2020-04-24;Korea, South;8635.0
23589;no;2020-04-24;Kuwait;613.0
23590;no;2020-04-24;Nicaragua;7.0
23591;no;2020-04-24;Somalia;8.0
23592;no;2020-04-24;Nigeria;208.0
23593;no;2020-04-24;Sudan;14.0
23594;no;2020-04-24;Suriname;7.0
23595;no;2020-04-24;Sweden;0.0
23596;no;2020-04-24;Switzerland;21000.0
23597;no;2020-04-24;Syria;6.0
23598;no;2020-04-24;Taiwan*;264.0
23599;no;2020-04-24;Tajikistan;0.0
23600;no;2020-04-24;Tanzania;48.0
23601;no;2020-04-24;Thailand;2547.0
23602;no;2020-04-24;Timor-Leste;2.0
23603;no;2020-04-24;Togo;59.0
23604;no;2020-04-24;Trinidad and Tobago;48.0
23605;no;2020-04-24;Tunisia;194.0
23606;no;2020-04-24;Sri Lanka;109.0
23607;no;2020-04-24;Turkey;21737.0
23608;no;2020-04-24;Uganda;46.0
23609;no;2020-04-24;Ukraine;782.0
23610;no;2020-04-24;United Arab Emirates;1760.0
23611;no;2020-04-24;United Kingdom;0.0
23612;no;2020-04-24;Uruguay;369.0
23613;no;2020-04-24;Uzbekistan;621.0
23614;no;2020-04-24;Venezuela;132.0
23615;no;2020-04-24;Vietnam;220.0
23616;no;2020-04-24;West Bank and Gaza;81.0
23617;no;2020-04-24;Western Sahara;5.0
23618;no;2020-04-24;Yemen;1.0
23619;no;2020-04-24;Zambia;37.0
23620;no;2020-04-24;France;42715.0
23621;no;2020-04-24;US;99079.0
23622;no;2020-04-24;Niger;289.0
23623;no;2020-04-24;Spain;92355.0
23624;no;2020-04-24;South Africa;1473.0
23625;no;2020-04-24;North Macedonia;337.0
23626;no;2020-04-24;Norway;32.0
23627;no;2020-04-24;Oman;325.0
23628;no;2020-04-24;Pakistan;2866.0
23629;no;2020-04-24;Panama;319.0
23630;no;2020-04-24;Papua New Guinea;0.0
23631;no;2020-04-24;Paraguay;78.0
23632;no;2020-04-24;Peru;7496.0
23633;no;2020-04-24;Philippines;762.0
23634;no;2020-04-24;Poland;1944.0
23635;no;2020-04-24;Portugal;1228.0
23636;no;2020-04-24;Qatar;809.0
23637;no;2020-04-24;Romania;2817.0
23638;no;2020-04-24;South Sudan;0.0
23639;no;2020-04-24;Russia;5568.0
23640;no;2020-04-24;Saint Kitts and Nevis;2.0
23641;no;2020-04-24;Saint Lucia;15.0
23642;no;2020-04-24;Saint Vincent and the Grenadines;5.0
23643;no;2020-04-24;San Marino;64.0
23644;no;2020-04-24;Sao Tome and Principe;0.0
23645;no;2020-04-24;Saudi Arabia;2049.0
23646;no;2020-04-24;Senegal;262.0
23647;no;2020-04-24;Serbia;1094.0
23648;no;2020-04-24;Seychelles;6.0
23649;no;2020-04-24;Sierra Leone;10.0
23650;no;2020-04-24;Singapore;956.0
23651;no;2020-04-24;Slovakia;355.0
23652;no;2020-04-24;Slovenia;211.0
23653;no;2020-04-24;Rwanda;87.0
23654;no;2020-04-24;Zimbabwe;2.0
23655;no;2020-04-24;Finland;2500.0
23656;no;2020-04-24;Ethiopia;25.0
23657;Isle of Man;2020-04-24;United Kingdom;230.0
23658;Jiangsu;2020-04-24;China;646.0
23659;Jiangxi;2020-04-24;China;936.0
23660;Jilin;2020-04-24;China;99.0
23661;Liaoning;2020-04-24;China;143.0
23662;Macau;2020-04-24;China;27.0
23663;Martinique;2020-04-24;France;77.0
23664;Mayotte;2020-04-24;France;144.0
23665;Montserrat;2020-04-24;United Kingdom;2.0
23666;New Caledonia;2020-04-24;France;17.0
23667;New South Wales;2020-04-24;Australia;2056.0
23668;Ningxia;2020-04-24;China;75.0
23669;Northern Territory;2020-04-24;Australia;20.0
23670;Hunan;2020-04-24;China;1015.0
23671;Qinghai;2020-04-24;China;18.0
23672;Reunion;2020-04-24;France;300.0
23673;Saint Barthelemy;2020-04-24;France;6.0
23674;Saint Pierre and Miquelon;2020-04-24;France;0.0
23675;Shaanxi;2020-04-24;China;253.0
23676;Shandong;2020-04-24;China;767.0
23677;Shanghai;2020-04-24;China;558.0
23678;Shanxi;2020-04-24;China;149.0
23679;Sichuan;2020-04-24;China;558.0
23680;Sint Maarten;2020-04-24;Netherlands;22.0
23681;South Australia;2020-04-24;Australia;401.0
23682;St Martin;2020-04-24;France;24.0
23683;Tasmania;2020-04-24;Australia;106.0
23684;Tianjin;2020-04-24;China;181.0
23685;Queensland;2020-04-24;Australia;738.0
23686;Tibet;2020-04-24;China;1.0
23687;Hubei;2020-04-24;China;63593.0
23688;Henan;2020-04-24;China;1254.0
23689;no;2020-04-24;Fiji;10.0
23690;Anguilla;2020-04-24;United Kingdom;1.0
23691;Anhui;2020-04-24;China;985.0
23692;Aruba;2020-04-24;Netherlands;69.0
23693;Australian Capital Territory;2020-04-24;Australia;97.0
23694;Beijing;2020-04-24;China;525.0
23695;Bermuda;2020-04-24;United Kingdom;39.0
23696;Bonaire, Sint Eustatius and Saba;2020-04-24;Netherlands;0.0
23697;British Virgin Islands;2020-04-24;United Kingdom;3.0
23698;Cayman Islands;2020-04-24;United Kingdom;8.0
23699;Channel Islands;2020-04-24;United Kingdom;295.0
23700;Chongqing;2020-04-24;China;573.0
23701;Curacao;2020-04-24;Netherlands;11.0
23702;Hong Kong;2020-04-24;China;725.0
23703;Falkland Islands (Malvinas);2020-04-24;United Kingdom;11.0
23704;French Guiana;2020-04-24;France;87.0
